STATE,Pesticide Code,Pesticide Name,Total_Concentration
MT,283,Metolachlor,104.8
MT,305,Atrazine,178.49800000000002
MT,318,MCPA,303.9
MT,329,Picloram,258.63
MT,701,Fluometuron,7.0
MT,731,Triclopyr,659.4
MT,758,Bentazon,160.93
MT,780,Tebuthiuron,358.39
MT,942,Prometon,198.555
MT,964,Desethyl atrazine,121.336
MT,967,Imidacloprid,10.323
MT,A22,Cyproconazole,2.7
MT,ABN,Acetochlor ethanesulfonic acid (ESA),2.7
MT,ABP,Alachlor ethanesulfonic acid (ESA),343.2
MT,ACB,Imazapyr,160.0
MT,ACG,Metolachlor ethanesulfonic acid (ESA),832.298
MT,ACH,Metolachlor oxanilic acid (OA),106.056
MT,AEB,Dimethenamid/Dimethenamid P,190.8
MT,AED,Hydroxy atrazine,68.0
MT,AEE,Imazamethabenz acid,10.0
MT,AEY,Dimethenamid oxanilic acid (OA),145.8
MT,B46,Clopyralid,1709.1
MT,B53,Epoxiconazole,11.5
MT,B72,Tetraconazole,51.800000000000004
NC,011,Captan,15.548
NC,022,DDT,0.072
NC,024,Diazinon,0.5915
NC,026,"2,4-D",10720.848
NC,028,Dieldrin,0.1292
NC,031,Dinoseb,312.0
NC,032,Diuron,733.3
NC,042,Azinphos methyl,4.147
NC,044,Heptachlor,0.0027
NC,047,Dicofol Total,4.683
NC,050,Lindane (BHC gamma),166.047
NC,052,Malathion,0.3546
NC,055,Methoxychlor Total,0.92
NC,057,Parathion methyl,1.789
NC,058,MGK-264,0.2965
NC,061,Neburon,100.0
NC,065,Parathion ethyl,0.02
NC,069,Mevinphos Total,0.09
NC,070,Piperonyl butoxide,2.762
NC,083,O-Phenylphenol,5.7432
NC,102,Carbaryl,261.692
NC,107,Ethion,0.062
NC,114,Chlorpropham,167.1082
NC,115,Endosulfans Total,6.445
NC,117,Disulfoton,0.11
NC,125,Diphenylamine (DPA),83.7244
NC,126,Folpet,0.047
NC,129,Linuron,0.6825
NC,134,DCPA,0.3274
NC,144,Dicloran,43.487
NC,149,Simazine,7488.08
NC,151,Trifluralin,2.0303
NC,153,Bromacil,137.8
NC,157,Thiabendazole,116.6257
NC,159,Methomyl,9.2984
NC,160,Chlorpyrifos,0.9861
NC,164,Chlorothalonil,3.8345
NC,165,Phosmet,1.371
NC,166,Phosalone,0.01
NC,168,Aldicarb sulfone,110.013
NC,169,Aldicarb sulfoxide,0.079
NC,170,Methamidophos,7.1629000000000005
NC,171,Dimethoate,84.5831
NC,172,Chlordane trans,0.0191
NC,173,Chlordane cis,0.0021
NC,178,Omethoate,4.546600000000001
NC,180,Carbofuran,36.012
NC,181,Metribuzin,0.07600000000000001
NC,192,Benomyl,8.522
NC,200,EPTC,28.0
NC,203,Phosphamidon,0.13
NC,204,Acephate,19.8892
NC,208,Malathion oxygen analog,0.002
NC,209,Dicrotophos,12.4
NC,216,Disulfoton sulfone,6.3
NC,219,Oxydemeton methyl,0.0375
NC,222,Permethrin cis,0.6605
NC,223,Permethrin trans,0.6391
NC,224,Profenofos,0.0049
NC,227,Alachlor,327.987
NC,230,Pendimethalin,0.025099999999999997
NC,235,Chlorpyrifos methyl,0.6351
NC,249,Prometryn,345.02
NC,254,"Dicofol p,p'",0.048
NC,255,Cyromazine,0.0088
NC,264,Propiconazole,1.5217
NC,283,Metolachlor,5749.2934
NC,300,DDE,1.49
NC,304,Quintozene (PCNB),0.019
NC,305,Atrazine,16214.3135
NC,318,MCPA,363.6
NC,321,Hexachlorobenzene (HCB),0.0018
NC,329,Picloram,84.0
NC,333,Propazine,114.1
NC,338,Dichlorvos (DDVP),0.03900000000000001
NC,341,Propanil,170.0
NC,351,Pentachloroaniline (PCA),0.0218
NC,382,1-Naphthol,1.62
NC,512,3-Hydroxycarbofuran,0.002
NC,529,Vinclozolin,2.26
NC,537,Oxamyl,0.549
NC,539,Permethrin Total,115.4331
NC,596,Norflurazon,99.992
NC,597,Cypermethrin,69.2846
NC,604,Imazalil,3.8533
NC,607,Metalaxyl/Mefenoxam,1409.2894
NC,611,Thiophanate methyl,0.020999999999999998
NC,612,Deltamethrin  (includes parent Tralomethrin),1.2831
NC,623,Propargite,20.276
NC,624,Tetrahydrophthalimide (THPI),10.4422
NC,626,Iprodione,71.659
NC,639,Fenbutatin oxide,0.646
NC,651,Diflubenzuron,0.0837
NC,666,Carbendazim (MBC),2.1108
NC,675,Propachlor,2.1
NC,679,Myclobutanil,7.893400000000001
NC,701,Fluometuron,851.393
NC,713,Oxyfluorfen,0.0068
NC,714,Esfenvalerate,0.0106
NC,717,Chlorimuron ethyl,9.5
NC,723,Formetanate hydrochloride,5.331
NC,726,Thiobencarb,190.0
NC,731,Triclopyr,3289.0
NC,736,Fluridone,0.0062
NC,740,Bensulide oxygen analog,0.003
NC,753,Imazamethabenz methyl,34.2
NC,758,Bentazon,566.5500000000001
NC,780,Tebuthiuron,313.39
NC,781,Cyfluthrin,18.2674
NC,785,Desisopropyl atrazine,1813.662
NC,791,Phenmedipham,0.1456
NC,804,Tricyclazole,0.002
NC,808,Fenpropathrin,2.1589
NC,900,Endosulfan I,0.0298
NC,901,Endosulfan II,0.0217
NC,902,Endosulfan sulfate,1.9149
NC,906,"DDT p,p'",0.0115
NC,910,"DDE p,p'",0.2885
NC,930,Bifenthrin,12.3431
NC,942,Prometon,4006.89
NC,964,Desethyl atrazine,2846.894
NC,967,Imidacloprid,132.6532
NC,A25,Dichlorprop,20.1
NC,A30,Fenbuconazole,0.273
NC,A42,Mecoprop (MCPP),299.02
NC,A47,Oxamyl oxime,0.41500000000000004
NC,A58,Tebuconazole,436.6656
NC,A61,Triflumizole,0.0203
NC,A82,Fipronil,4.1
NC,ABB,Spinosad,1.0894000000000001
NC,ABC,Spinosad A,0.035500000000000004
NC,ABD,Spinosad D,0.0075
NC,ABF,Pymetrozine,0.033
NC,ABG,Tebufenozide,0.0026
NC,ABN,Acetochlor ethanesulfonic acid (ESA),622.928
NC,ABO,Acetochlor oxanilic acid (OA),341.63
NC,ABP,Alachlor ethanesulfonic acid (ESA),4117.8
NC,ABQ,Alachlor oxanilic acid (OA),959.348
NC,ACB,Imazapyr,4025.0
NC,ACD,Imazethapyr,14.0
NC,ACG,Metolachlor ethanesulfonic acid (ESA),47794.507
NC,ACH,Metolachlor oxanilic acid (OA),9316.756
NC,ACI,Metsulfuron methyl,42.2
NC,ACM,Nicosulfuron,11.0
NC,ACP,Sulfometuron methyl,540.9
NC,ACT,Siduron,90.2
NC,ACV,Methoprene,0.07500000000000001
NC,ACZ,Imazapic,74.1
NC,ADE,Esfenvalerate+Fenvalerate Total,0.7751
NC,ADG,Indoxacarb,3.484
NC,ADX,Triazole acetic acid (TAA),50.0
NC,AEB,Dimethenamid/Dimethenamid P,11.402000000000001
NC,AED,Hydroxy atrazine,10385.898
NC,AEE,Imazamethabenz acid,4.2
NC,AEF,Thifensulfuron,13.8
NC,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",1.0401
NC,AEM,"Cyhalothrin, Lambda",0.0207
NC,AEP,Clothianidin,0.4303
NC,AES,Methoxyfenozide,16.6765
NC,AEW,Famoxadone,0.0287
NC,AEY,Dimethenamid oxanilic acid (OA),2.099
NC,AFM,Flutriafol,3.2972
NC,AFO,Dinotefuran,1.1572
NC,AFS,Fenpyroximate,1.0208
NC,AFU,Propamocarb hydrochloride,11.639999999999999
NC,AFX,Novaluron,0.3666
NC,AFY,Diflufenzopyr,0.057
NC,AGG,Flonicamid,3.2139
NC,AGR,"2,4-dimethylphenyl formamide (2,4-DMPF)",0.103
NC,AGT,Spiromesifen,0.030699999999999998
NC,AGW,Chlorantraniliprole,97.7068
NC,AGX,Mandipropamid,5.8797
NC,AGY,Spinetoram,0.5809
NC,AHF,Imidacloprid urea,0.0043
NC,AHM,Spirotetramat,0.4574
NC,AHS,Flubendiamide,3.1921
NC,AHT,Fluopicolide,1.4165
NC,AKC,Ametoctradin,0.1477
NC,AKD,Penthiopyrad,2.4031000000000002
NC,AKG,Fluopyram,0.954
NC,AKU,Cyflufenamid,0.0068
NC,AKW,Fluxapyroxad,2.2342
NC,ALG,Thymol,0.023
NC,ANC,Tolfenpyrad,4.186
NC,AND,Propamocarb,1.8906
NC,ANE,Flupyradifurone,6.2733
NC,AOG,Imidacloprid desnitro,0.0060999999999999995
NC,B10,Hexythiazox,0.134
NC,B13,Chlorfenapyr,0.1583
NC,B16,Pyrimethanil,5.467
NC,B22,Cyprodinil,2.4903
NC,B23,Fludioxonil,22.916600000000003
NC,B24,Pyriproxyfen,0.0343
NC,B28,5-Hydroxythiabendazole,0.0047
NC,B41,Fenhexamid,0.276
NC,B42,Kresoxim-methyl,0.0636
NC,B43,Thiamethoxam,0.8308
NC,B46,Clopyralid,1209.915
NC,B48,Azoxystrobin,819.3923
NC,B52,Buprofezin,0.3413
NC,B56,Pyridaben,0.004
NC,B57,Quinoxyfen,0.2158
NC,B58,Difenoconazole,6.3879
NC,B61,Pyraclostrobin,7.2805
NC,B64,Fenamidone,2.1925
NC,B68,Thiacloprid,0.09
NC,B72,Tetraconazole,14.1413
NC,B73,Fenazaquin,0.0064
NC,B75,Boscalid,4.1537
NC,B77,Dimethomorph,0.7333
NC,B79,Trifloxystrobin,0.2631
NC,B80,Acetamiprid,2.1128
NC,B82,Bifenazate,0.02
NC,B84,Etoxazole,0.0407
NC,B85,Spirodiclofen,0.5075000000000001
NC,G03,Pydiflumetofen,0.0185
ND,026,"2,4-D",5583.18
ND,031,Dinoseb,0.58
ND,032,Diuron,208.9
ND,042,Azinphos methyl,17.0
ND,102,Carbaryl,38.0
ND,129,Linuron,7.5
ND,149,Simazine,27.34
ND,153,Bromacil,22.0
ND,180,Carbofuran,11.7
ND,208,Malathion oxygen analog,1.2
ND,216,Disulfoton sulfone,6.8
ND,222,Permethrin cis,68.0
ND,227,Alachlor,13.0
ND,264,Propiconazole,221.1
ND,283,Metolachlor,984.7
ND,305,Atrazine,7094.6
ND,317,"2,4-DB",23.0
ND,318,MCPA,886.2
ND,324,Dichlobenil,25.0
ND,329,Picloram,17.0
ND,333,Propazine,31.2
ND,607,Metalaxyl/Mefenoxam,138.7
ND,666,Carbendazim (MBC),5.0
ND,675,Propachlor,1.07
ND,729,Bromoxynil,65.0
ND,731,Triclopyr,525.7
ND,753,Imazamethabenz methyl,24.96
ND,758,Bentazon,1131.8
ND,780,Tebuthiuron,47.089999999999996
ND,785,Desisopropyl atrazine,647.2
ND,807,Acetochlor,2272.6
ND,930,Bifenthrin,5.3
ND,942,Prometon,438.92
ND,945,Ethofumesate,68.0
ND,963,Terbufos sulfone,2.7
ND,964,Desethyl atrazine,2626.86
ND,A22,Cyproconazole,2.7
ND,A42,Mecoprop (MCPP),185.94
ND,A58,Tebuconazole,296.3
ND,ABN,Acetochlor ethanesulfonic acid (ESA),4432.3
ND,ABO,Acetochlor oxanilic acid (OA),4777.2
ND,ABP,Alachlor ethanesulfonic acid (ESA),1719.6
ND,ABQ,Alachlor oxanilic acid (OA),155.7
ND,ACA,Imazamox,5.6
ND,ACB,Imazapyr,162.2
ND,ACD,Imazethapyr,157.1
ND,ACG,Metolachlor ethanesulfonic acid (ESA),4033.4
ND,ACH,Metolachlor oxanilic acid (OA),809.5
ND,ACM,Nicosulfuron,120.4
ND,ACP,Sulfometuron methyl,132.39000000000001
ND,ACZ,Imazapic,1.5
ND,ADR,Triticonazole,15.6
ND,AEB,Dimethenamid/Dimethenamid P,930.72
ND,AED,Hydroxy atrazine,2746.02
ND,AEE,Imazamethabenz acid,241.6
ND,AEP,Clothianidin,134.0
ND,AEY,Dimethenamid oxanilic acid (OA),120.8
ND,AHK,Pyrasulfotole,37.6
ND,AJB,Tembotrione,27.2
ND,B43,Thiamethoxam,10.2
ND,B46,Clopyralid,980.9
ND,B48,Azoxystrobin,622.3
ND,B53,Epoxiconazole,33.0
ND,B58,Difenoconazole,5.3
ND,B72,Tetraconazole,275.9
NE,026,"2,4-D",2514.422
NE,028,Dieldrin,0.0684
NE,032,Diuron,95.35
NE,050,Lindane (BHC gamma),0.0033
NE,070,Piperonyl butoxide,0.0075
NE,143,Heptachlor epoxide,0.0052
NE,149,Simazine,50.0
NE,153,Bromacil,50.2
NE,155,Dicamba,33.0
NE,283,Metolachlor,17395.296
NE,305,Atrazine,11192.4
NE,318,MCPA,1.5
NE,329,Picloram,41.6
NE,539,Permethrin Total,0.0122
NE,717,Chlorimuron ethyl,10.0
NE,731,Triclopyr,2.664
NE,758,Bentazon,7.37
NE,780,Tebuthiuron,458.1
NE,784,Desethyl-desisopropyl atrazine,12384.5
NE,785,Desisopropyl atrazine,4272.224
NE,807,Acetochlor,755.5
NE,902,Endosulfan sulfate,0.0049
NE,910,"DDE p,p'",0.1371
NE,942,Prometon,4.89
NE,964,Desethyl atrazine,19941.8
NE,ABN,Acetochlor ethanesulfonic acid (ESA),11716.8
NE,ABO,Acetochlor oxanilic acid (OA),5349.6
NE,ABP,Alachlor ethanesulfonic acid (ESA),34396.9
NE,ABQ,Alachlor oxanilic acid (OA),2814.9
NE,ACB,Imazapyr,4043.89
NE,ACC,Imazaquin,9.832
NE,ACD,Imazethapyr,96.46
NE,ACG,Metolachlor ethanesulfonic acid (ESA),229029.4
NE,ACH,Metolachlor oxanilic acid (OA),29979.028
NE,AED,Hydroxy atrazine,4445.898
NE,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",0.0368
NE,AEY,Dimethenamid oxanilic acid (OA),40.769999999999996
NE,AFB,Dimethenamid ethanesulfonic acid (ESA),543.47
NE,B46,Clopyralid,20.8
NH,032,Diuron,134.0
NH,162,Propoxur,5.0
NH,305,Atrazine,407.1
NH,596,Norflurazon,10.0
NH,785,Desisopropyl atrazine,249.0
NH,964,Desethyl atrazine,93.6
NH,967,Imidacloprid,124.0
NH,ABP,Alachlor ethanesulfonic acid (ESA),597.5
NH,ABQ,Alachlor oxanilic acid (OA),17.0
NH,ACB,Imazapyr,882.0
NH,ACG,Metolachlor ethanesulfonic acid (ESA),232.1
NH,ACH,Metolachlor oxanilic acid (OA),79.3
NH,ACP,Sulfometuron methyl,35.0
NH,ACT,Siduron,3.0
NH,AED,Hydroxy atrazine,42.3
NJ,026,"2,4-D",2490.74
NJ,032,Diuron,327.1
NJ,102,Carbaryl,12.4
NJ,149,Simazine,490.54
NJ,152,Terbacil,1.18
NJ,153,Bromacil,2.0
NJ,208,Malathion oxygen analog,1.8
NJ,264,Propiconazole,11.4
NJ,283,Metolachlor,379.3
NJ,305,Atrazine,2178.9
NJ,318,MCPA,164.85
NJ,333,Propazine,13.799999999999999
NJ,607,Metalaxyl/Mefenoxam,103.0
NJ,633,Hexazinone,16.7
NJ,679,Myclobutanil,33.4
NJ,731,Triclopyr,93.0
NJ,758,Bentazon,100.09
NJ,780,Tebuthiuron,14.95
NJ,785,Desisopropyl atrazine,101.8
NJ,807,Acetochlor,87.6
NJ,848,Phenothrin,45.0
NJ,942,Prometon,89.29
NJ,963,Terbufos sulfone,2.7
NJ,964,Desethyl atrazine,663.82
NJ,967,Imidacloprid,55.0
NJ,A25,Dichlorprop,3.66
NJ,A42,Mecoprop (MCPP),649.24
NJ,A82,Fipronil,1.16
NJ,ABN,Acetochlor ethanesulfonic acid (ESA),496.4
NJ,ABO,Acetochlor oxanilic acid (OA),47.1
NJ,ABP,Alachlor ethanesulfonic acid (ESA),520.3
NJ,ABQ,Alachlor oxanilic acid (OA),24.42
NJ,ACB,Imazapyr,498.8
NJ,ACD,Imazethapyr,8.6
NJ,ACG,Metolachlor ethanesulfonic acid (ESA),4814.1
NJ,ACH,Metolachlor oxanilic acid (OA),376.2
NJ,ACI,Metsulfuron methyl,2.5
NJ,ACP,Sulfometuron methyl,55.730000000000004
NJ,ACT,Siduron,35.0
NJ,ACZ,Imazapic,1.5
NJ,AEB,Dimethenamid/Dimethenamid P,96.28
NJ,AED,Hydroxy atrazine,556.19
NJ,AEE,Imazamethabenz acid,1.0
NJ,AEY,Dimethenamid oxanilic acid (OA),4.4
NJ,AFO,Dinotefuran,12.5
NJ,B43,Thiamethoxam,10.2
NJ,B48,Azoxystrobin,81.3
NJ,B72,Tetraconazole,2.0
NY,001,Aldrin,0.003
NY,002,Allethrin,0.018
NY,011,Captan,531.222
NY,022,DDT,1.778
NY,024,Diazinon,87.1078
NY,026,"2,4-D",1395.206
NY,028,Dieldrin,7.8217
NY,031,Dinoseb,7.995
NY,032,Diuron,0.36260000000000003
NY,034,Endrin,0.1369
NY,042,Azinphos methyl,70.2742
NY,047,Dicofol Total,14.184000000000001
NY,050,Lindane (BHC gamma),0.012
NY,052,Malathion,36.4391
NY,055,Methoxychlor Total,5.321
NY,057,Parathion methyl,3.9488
NY,058,MGK-264,2.3199
NY,065,Parathion ethyl,1.325
NY,069,Mevinphos Total,1.1845
NY,070,Piperonyl butoxide,36.9335
NY,075,Pyrethrins,0.164
NY,083,O-Phenylphenol,198.1953
NY,087,DDD (TDE),0.054
NY,090,Toxaphene,0.411
NY,102,Carbaryl,117.1635
NY,104,Dodine,0.5057
NY,107,Ethion,0.5326
NY,108,Tetradifon,0.02
NY,111,Ethoxyquin,19.6282
NY,114,Chlorpropham,1225.2917
NY,115,Endosulfans Total,10.861
NY,124,Coumaphos,0.1362
NY,125,Diphenylamine (DPA),420.1384
NY,126,Folpet,1.1516
NY,129,Linuron,14.2343
NY,134,DCPA,20.4796
NY,143,Heptachlor epoxide,0.2682
NY,144,Dicloran,366.3199
NY,147,Tecnazene,0.0617
NY,149,Simazine,2122.8454
NY,151,Trifluralin,10.5585
NY,153,Bromacil,0.0194
NY,157,Thiabendazole,879.1664
NY,159,Methomyl,104.2368
NY,160,Chlorpyrifos,26.2891
NY,162,Propoxur,0.01
NY,164,Chlorothalonil,85.2594
NY,165,Phosmet,83.5099
NY,166,Phosalone,0.23800000000000002
NY,168,Aldicarb sulfone,0.459
NY,169,Aldicarb sulfoxide,1.6537
NY,170,Methamidophos,75.4272
NY,171,Dimethoate,48.1386
NY,172,Chlordane trans,0.222
NY,173,Chlordane cis,0.3693
NY,175,Ethoprop,0.0402
NY,178,Omethoate,20.4035
NY,180,Carbofuran,7.6370000000000005
NY,181,Metribuzin,1.807
NY,189,Phorate sulfone,0.28
NY,190,Phorate sulfoxide,0.3293
NY,192,Benomyl,55.6602
NY,195,Methiocarb,0.054
NY,197,Methidathion,0.398
NY,200,EPTC,0.27430000000000004
NY,203,Phosphamidon,0.272
NY,204,Acephate,211.1881
NY,206,Nonachlor trans,0.0109
NY,207,Nonachlor cis,0.0051
NY,208,Malathion oxygen analog,0.3651
NY,216,Disulfoton sulfone,0.0233
NY,217,DEF (Tribufos),0.003
NY,219,Oxydemeton methyl,0.36819999999999997
NY,222,Permethrin cis,328.5876
NY,223,Permethrin trans,332.503
NY,224,Profenofos,0.0521
NY,226,Demeton-S sulfone,60.298
NY,227,Alachlor,81.5
NY,228,Cyanazine,2.6
NY,230,Pendimethalin,0.8504
NY,231,Iprodione metabolite isomer,58.056
NY,232,Cycloate,0.002
NY,235,Chlorpyrifos methyl,1.3855
NY,236,Fenamiphos,0.0035
NY,237,Phosmet oxygen analog,0.37070000000000003
NY,239,Bensulide,0.0968
NY,245,Oxydemeton methyl sulfone,0.36450000000000005
NY,249,Prometryn,0.9547
NY,253,"Dicofol o,p'",2.8022
NY,254,"Dicofol p,p'",32.2944
NY,255,Cyromazine,6.7469
NY,264,Propiconazole,49.6078
NY,271,Fenarimol,0.5347000000000001
NY,272,"2,6-dichlorobenzamide",0.074
NY,275,"Methoxychlor p,p'",0.0902
NY,283,Metolachlor,10684.4265
NY,297,Fluvalinate,0.0248
NY,300,DDE,4.722
NY,303,Naled,0.012
NY,304,Quintozene (PCNB),39.747
NY,305,Atrazine,35381.1829
NY,318,MCPA,47.952
NY,321,Hexachlorobenzene (HCB),0.0145
NY,329,Picloram,52.8
NY,330,Diphenamid,0.03
NY,333,Propazine,2.8
NY,338,Dichlorvos (DDVP),2.1618
NY,349,Oxychlordane,0.013000000000000001
NY,351,Pentachloroaniline (PCA),0.7215
NY,370,Parathion oxygen analog,0.05
NY,382,1-Naphthol,10.4904
NY,387,Pentachlorobenzene (PCB),0.1348
NY,388,Pentachlorophenyl methyl sulfide,0.041299999999999996
NY,395,Diazinon oxygen analog,0.18000000000000002
NY,512,3-Hydroxycarbofuran,1.5904
NY,529,Vinclozolin,40.4602
NY,536,Triazophos,0.022
NY,537,Oxamyl,21.1038
NY,539,Permethrin Total,762.1432
NY,540,Pronamide,0.1543
NY,546,Fenvalerate,3.4913000000000003
NY,556,Resmethrin,0.8160000000000001
NY,562,Pirimiphos methyl,0.0257
NY,578,Mevinphos Z,0.012
NY,579,Mevinphos E,0.01
NY,580,Pirimicarb,0.2089
NY,593,Procymidone,0.2569
NY,594,Napropamide,0.0091
NY,596,Norflurazon,0.008
NY,597,Cypermethrin,257.7468
NY,604,Imazalil,148.3282
NY,607,Metalaxyl/Mefenoxam,30.0536
NY,608,Triadimefon,0.2888
NY,611,Thiophanate methyl,1.387
NY,612,Deltamethrin  (includes parent Tralomethrin),5.6984
NY,623,Propargite,75.5474
NY,624,Tetrahydrophthalimide (THPI),191.99790000000002
NY,626,Iprodione,1400.2134
NY,633,Hexazinone,5.8
NY,638,Triadimenol,2.4960999999999998
NY,639,Fenbutatin oxide,4.9841
NY,649,Tolylfluanid,0.0151
NY,651,Diflubenzuron,1.2232
NY,658,Bendiocarb,0.11900000000000001
NY,666,Carbendazim (MBC),59.9114
NY,675,Propachlor,0.002
NY,679,Myclobutanil,51.2008
NY,699,Clofentezine,0.12040000000000001
NY,713,Oxyfluorfen,0.0451
NY,714,Esfenvalerate,3.8463000000000003
NY,719,Clomazone,0.010499999999999999
NY,720,Norflurazon desmethyl,0.040400000000000005
NY,721,Ethalfluralin,0.0037
NY,723,Formetanate hydrochloride,12.0978
NY,726,Thiobencarb,0.016
NY,730,Ethephon,19.9
NY,736,Fluridone,0.0125
NY,740,Bensulide oxygen analog,0.043000000000000003
NY,745,Fenamiphos sulfone,0.0623
NY,746,Fenamiphos sulfoxide,0.3332
NY,758,Bentazon,250.139
NY,769,Azinphos methyl oxygen analog,0.0025
NY,780,Tebuthiuron,126.737
NY,781,Cyfluthrin,54.3088
NY,784,Desethyl-desisopropyl atrazine,285.9
NY,785,Desisopropyl atrazine,8721.738
NY,786,Desmedipham,0.092
NY,791,Phenmedipham,0.5116
NY,804,Tricyclazole,1.0798
NY,807,Acetochlor,0.0174
NY,808,Fenpropathrin,64.4016
NY,833,Prochloraz,0.0281
NY,855,Isoprothiolane,0.3109
NY,856,Fenobucarb (BPMC),0.0047
NY,867,Iprobenfos  (IBP),0.0014
NY,877,Cymoxanil,0.27699999999999997
NY,886,Fenpropimorph,0.1739
NY,900,Endosulfan I,18.7726
NY,901,Endosulfan II,17.5168
NY,902,Endosulfan sulfate,52.8129
NY,903,BHC alpha,0.0031
NY,904,BHC beta,0.0251
NY,906,"DDT p,p'",0.7625
NY,907,"DDT o,p'",0.4082
NY,908,"DDD p,p'",0.3456
NY,909,"DDD o,p'",0.0775
NY,910,"DDE p,p'",10.116
NY,911,"DDE o,p'",0.01
NY,930,Bifenthrin,57.7785
NY,942,Prometon,329.29970000000003
NY,945,Ethofumesate,0.025
NY,948,Abamectin,0.224
NY,954,Hexaconazole,0.0051
NY,963,Terbufos sulfone,0.017
NY,964,Desethyl atrazine,25247.795
NY,966,Phorate oxygen analog sulfone,0.015
NY,967,Imidacloprid,232.0341
NY,A22,Cyproconazole,0.0221
NY,A30,Fenbuconazole,21.6339
NY,A39,Lambda cyhalothrin total,1.957
NY,A42,Mecoprop (MCPP),2.52
NY,A46,Oxadixyl,0.118
NY,A47,Oxamyl oxime,25.6033
NY,A54,RH 9129 (fenbuconazole metab.),0.015
NY,A58,Tebuconazole,90.1643
NY,A61,Triflumizole,5.139399999999999
NY,A66,Vinclozolin metabolite E,0.111
NY,A68,"1,2,4-Triazole",0.005
NY,A82,Fipronil,5.5683
NY,AAA,Doramectin,0.01
NY,AAD,SD-31723,0.082
NY,AAE,SD-33608,0.059000000000000004
NY,AAF,Lambda cyhalothrin R ester,0.017
NY,AAG,Lambda cyhalothrin S ester,0.435
NY,AAU,Flumetsulam,119.97
NY,ABB,Spinosad,6.9138
NY,ABC,Spinosad A,8.7236
NY,ABD,Spinosad D,2.2515
NY,ABF,Pymetrozine,0.2303
NY,ABG,Tebufenozide,2.4682
NY,ABN,Acetochlor ethanesulfonic acid (ESA),850.7
NY,ABO,Acetochlor oxanilic acid (OA),699.9
NY,ABP,Alachlor ethanesulfonic acid (ESA),33180.922
NY,ABQ,Alachlor oxanilic acid (OA),8986.856
NY,ACB,Imazapyr,15.49
NY,ACG,Metolachlor ethanesulfonic acid (ESA),120683.183
NY,ACH,Metolachlor oxanilic acid (OA),49467.828
NY,ACV,Methoprene,0.17
NY,ADC,Prallethrin,2.315
NY,ADD,Dimethenamid,0.0034
NY,ADE,Esfenvalerate+Fenvalerate Total,7.68
NY,ADG,Indoxacarb,19.244
NY,ADI,Etofenprox,0.7779
NY,ADW,Triazole alanine (TA),6.268
NY,ADX,Triazole acetic acid (TAA),2.7992
NY,AEC,Hydroprene,0.0436
NY,AED,Hydroxy atrazine,158.448
NY,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",23.999
NY,AEM,"Cyhalothrin, Lambda",4.9878
NY,AEN,"Cyhalothrin, Lambda epimer R157836",0.134
NY,AEP,Clothianidin,16.3133
NY,AER,Clethodim,0.0076
NY,AES,Methoxyfenozide,121.0139
NY,AEW,Famoxadone,41.1882
NY,AEY,Dimethenamid oxanilic acid (OA),1.05
NY,AFC,Heptachlor epoxide cis,0.007
NY,AFF,Flumioxazin,0.0051
NY,AFM,Flutriafol,11.6878
NY,AFO,Dinotefuran,14.8604
NY,AFS,Fenpyroximate,6.471
NY,AFU,Propamocarb hydrochloride,118.9367
NY,AFW,Spiromesifen Total (parent + enol metabolite),0.4338
NY,AFX,Novaluron,12.9577
NY,AFZ,"2,6-DIPN",0.526
NY,AGA,Cyazofamid,30.9788
NY,AGG,Flonicamid,58.7298
NY,AGH,Emamectin benzoate,0.0684
NY,AGJ,Fluoxastrobin,0.1701
NY,AGR,"2,4-dimethylphenyl formamide (2,4-DMPF)",0.5202
NY,AGT,Spiromesifen,3.0552
NY,AGW,Chlorantraniliprole,111.59270000000001
NY,AGX,Mandipropamid,310.9197
NY,AGY,Spinetoram,13.4145
NY,AHF,Imidacloprid urea,0.1049
NY,AHM,Spirotetramat,6.5716
NY,AHS,Flubendiamide,14.6825
NY,AHT,Fluopicolide,64.7048
NY,AHX,Metconazole,0.22000000000000003
NY,AJJ,Uniconazole,0.0033
NY,AJQ,Sethoxydim sulfone,0.0521
NY,AJR,Sethoxydim sulfoxide,0.2144
NY,AJY,Spiroxamine,0.08889999999999999
NY,AJZ,Tebufenpyrad,0.0065
NY,AKC,Ametoctradin,287.8481
NY,AKD,Penthiopyrad,39.6956
NY,AKG,Fluopyram,13.3164
NY,AKS,Acequinocyl,4.323
NY,AKU,Cyflufenamid,0.8963
NY,AKW,Fluxapyroxad,15.288
NY,AKX,Isopyrazam,0.0055
NY,ALG,Thymol,0.394
NY,ALS,Sulfoxaflor,2.6422
NY,ALV,Spiromesifen alcohol,1.3165
NY,AMB,Cyantraniliprole,20.1215
NY,AMC,Cyflumetofen,1.902
NY,AMF,Fenpropidin,0.0053
NY,AMG,Fenpyrazamine,0.0359
NY,ANC,Tolfenpyrad,11.2836
NY,AND,Propamocarb,11.7018
NY,ANE,Flupyradifurone,25.9725
NY,ANF,Metrafenone,3.1914
NY,ANG,Asulam,0.0058
NY,ANH,Isofetamid,0.3191
