city_ascii,state_id,county_name,lat,lng
Gold Hill,CO,Boulder,40.0597,-105.4189
Burlington,WY,Big Horn,44.4471,-108.432
Websterville,VT,Washington,44.1619,-72.4733
Swan Lake,NY,Sullivan,41.7573,-74.7829
Valle,AZ,Coconino,35.6598,-112.1637
Vernon,IN,Jennings,38.9854,-85.6101
Waterford,VA,Loudoun,39.1859,-77.6109
Pisgah,IA,Harrison,41.8305,-95.9262
Artois,CA,Glenn,39.6331,-122.1898
Raleigh,WV,Raleigh,37.7575,-81.1699
Wolbach,NE,Greeley,41.4013,-98.394
Bowlus,MN,Morrison,45.8191,-94.4072
Fenton,IA,Kossuth,43.2184,-94.4279
Havana,TX,Hidalgo,26.2507,-98.509
Bradshaw,WV,McDowell,37.3534,-81.8012
Richvale,CA,Butte,39.4937,-121.7508
Marquette,NE,Hamilton,41.0063,-98.0098
Avera,GA,Jefferson,33.1934,-82.5287
Centerview,MO,Johnson,38.7462,-93.8442
Orchard,TX,Fort Bend,29.6035,-95.969
Medon,TN,Madison,35.4556,-88.8636
Low Moor,IA,Clinton,41.8029,-90.355
Fulton,IN,Fulton,40.9463,-86.2642
Lonsdale,AR,Garland,34.545,-92.8106
Pleasanton,NM,Catron,33.2759,-108.8792
Waverly,AL,Chambers,32.7333,-85.5764
Piffard,NY,Livingston,42.8319,-77.8584
Adak,AK,Aleutians West,51.8815,-176.6295
Lodgepole,NE,Cheyenne,41.1491,-102.639
Freetown,IN,Jackson,38.9773,-86.1269
Olmsted,IL,Pulaski,37.1827,-89.0849
Elrama,PA,Washington,40.2517,-79.9243
Parkdale,MO,Jefferson,38.4801,-90.5283
Richland Springs,TX,San Saba,31.2715,-98.9486
Kellerton,IA,Ringgold,40.7103,-94.0501
Bessie,OK,Washita,35.3854,-98.9892
Hurontown,MI,Houghton,47.1091,-88.5737
Davidson,OK,Tillman,34.2418,-99.0783
Amherst,NE,Buffalo,40.8383,-99.2696
Cuyuna,MN,Crow Wing,46.5115,-93.9264
Valley Springs,AR,Boone,36.1537,-92.9896
Linn Creek,MO,Camden,38.0458,-92.7049
Rewey,WI,Iowa,42.8419,-90.3961
Panama,IA,Shelby,41.7261,-95.4754
Fairview,WV,Marion,39.5927,-80.2469
Witmer,PA,Lancaster,40.05,-76.2114
Walstonburg,NC,Greene,35.5961,-77.6981
Lynchburg,SC,Lee,34.06,-80.077
French Camp,MS,Choctaw,33.2931,-89.3993
Bardolph,IL,McDonough,40.4959,-90.5631
Compton,IL,Lee,41.6942,-89.0858
Joice,IA,Worth,43.3642,-93.4573
Keene,KY,Jessamine,37.9431,-84.6411
West Leipsic,OH,Putnam,41.1053,-84.0011
Gordon,OH,Darke,39.9303,-84.5091
Grant,OK,Choctaw,33.9387,-95.5156
Snowville,UT,Box Elder,41.9728,-112.7164
Yadkin College,NC,Davidson,35.8766,-80.3791
Alligator,MS,Bolivar,34.0899,-90.7206
Adair,IL,McDonough,40.4183,-90.4974
Blue Diamond,NV,Clark,36.04,-115.4128
Savage Town,VA,Accomack,37.55,-75.7983
Cane Beds,AZ,Mohave,36.9342,-112.9118
Broaddus,TX,San Augustine,31.305,-94.2699
White Branch,MO,Benton,38.2299,-93.3532
Widener,AR,St. Francis,35.0233,-90.6818
Malcom,IA,Poweshiek,41.7061,-92.5553
Anniston,MO,Mississippi,36.8243,-89.3267
Rocky Ford,GA,Screven,32.6636,-81.8297
Wallaceton,PA,Clearfield,40.9617,-78.2905
East Globe,AZ,Gila,33.3511,-110.7061
Nason,IL,Jefferson,38.176,-88.9663
Butler,OK,Custer,35.6365,-99.1861
Bynum,TX,Hill,31.9691,-97.0031
Valley Home,CA,Stanislaus,37.8272,-120.9143
Mesa Vista,CA,Alpine,38.8102,-119.8033
Daviston,SC,Marion,33.8862,-79.3718
Sylvania,PA,Bradford,41.8029,-76.8607
Maurice,IA,Sioux,42.9664,-96.1824
Sherando,VA,Augusta,37.9889,-78.9442
West Point,IN,Tippecanoe,40.3477,-87.0375
Westpoint,TN,Lawrence,35.1349,-87.5377
Zapata Ranch,TX,Willacy,26.357,-97.8243
Diller,NE,Jefferson,40.1089,-96.9374
Bakerhill,AL,Barbour,31.7769,-85.2955
Stickney,SD,Aurora,43.5894,-98.4376
Cromwell,OK,Seminole,35.3525,-96.4557
Ryegate,MT,Golden Valley,46.2985,-109.2538
Gilbertsville,KY,Marshall,37.0284,-88.3103
Omer,MI,Arenac,44.0487,-83.8565
Maxwell,NE,Lincoln,41.0772,-100.5262
New Columbus,PA,Luzerne,41.1732,-76.2868
Soper,OK,Choctaw,34.0321,-95.6965
Houstonia,MO,Pettis,38.8994,-93.3592
Richey,MT,Dawson,47.6439,-105.0696
Shannon,NC,Robeson,34.8476,-79.1396
Brookville,KS,Saline,38.7736,-97.8645
Humptulips,WA,Grays Harbor,47.2491,-123.9348
Daviston,AL,Tallapoosa,33.0557,-85.6371
Scranton,AR,Logan,35.3606,-93.5394
Trego-Rohrersville Station,MD,Washington,39.4291,-77.6748
Sand Pillow,WI,Jackson,44.3313,-90.7637
Meadow,UT,Millard,38.8863,-112.4073
Quasset Lake,CT,Northeastern Connecticut,41.9226,-71.984
Channing,TX,Hartley,35.6819,-102.3322
Dent,MN,Otter Tail,46.553,-95.7189
Iroquois,IL,Iroquois,40.8288,-87.5843
Bee,NE,Seward,41.0064,-97.0583
Concow,CA,Butte,39.7733,-121.5196
Painter,VA,Accomack,37.5852,-75.7837
White Lake,WI,Langlade,45.1617,-88.7704
Edgemont,MD,Washington,39.6766,-77.547
Dilley,OR,Washington,45.4917,-123.1222
Waterloo,SC,Laurens,34.3561,-82.0572
Emmett,MI,St. Clair,42.9934,-82.7653
Trumbull,NE,Clay,40.6801,-98.2734
Goodlow,TX,Navarro,32.1091,-96.2152
Volga,IA,Clayton,42.8029,-91.5423
Annona,TX,Red River,33.5818,-94.9131
Shungnak,AK,Northwest Arctic,66.8805,-157.1499
Forest Hill Village,MT,Flathead,48.1208,-114.2618
Wheatland,MO,Hickory,37.9404,-93.3993
Jackson Springs,NC,Moore,35.2127,-79.6297
Alpine,OR,Benton,44.3303,-123.3628
Grangeville,CA,Kings,36.344,-119.7075
Wanette,OK,Pottawatomie,34.9626,-97.0317
Cumbola,PA,Schuylkill,40.7139,-76.1433
Metompkin,VA,Accomack,37.7671,-75.6054
Wells Bridge,NY,Otsego,42.3712,-75.2432
Brooker,FL,Bradford,29.8877,-82.3327
Saint Joseph,KY,Daviess,37.6936,-87.3256
Marlboro,OH,Stark,40.9505,-81.2165
Wabeno,WI,Forest,45.4394,-88.658
Eland,WI,Shawano,44.867,-89.209
Stuckey,SC,Williamsburg,33.7321,-79.5132
Benedict,ND,McLean,47.8301,-101.0843
Omar,WV,Logan,37.7583,-81.9974
Saline,LA,Bienville,32.1631,-92.9768
Mount Enterprise,TX,Rusk,31.9113,-94.6826
Losantville,IN,Randolph,40.0237,-85.1836
Chatfield,OH,Crawford,40.9512,-82.9419
Oil Trough,AR,Independence,35.6292,-91.4612
Rancho Banquete,TX,Nueces,27.8093,-97.8455
Wakarusa,KS,Shawnee,38.8911,-95.6999
Dendron,VA,Surry,37.0364,-76.9241
Watersmeet,MI,Gogebic,46.2872,-89.1937
La Feria North,TX,Cameron,26.1778,-97.8232
Lake Lafayette,MO,Lafayette,38.9487,-93.9714
Juliette,GA,Monroe,33.1109,-83.8094
Goehner,NE,Seward,40.8327,-97.2196
Cairo,MO,Randolph,39.5112,-92.4411
Soham,NM,San Miguel,35.4168,-105.4985
Bishop Hills,TX,Potter,35.2614,-101.9519
Mayersville,MS,Issaquena,32.8963,-91.0467
Luana,IA,Clayton,43.0594,-91.4557
Kirkpatrick,OR,Umatilla,45.6796,-118.6499
Raleigh,IL,Saline,37.8262,-88.5304
Grier City,PA,Schuylkill,40.8268,-76.058
Jefferson,PA,Greene,39.9304,-80.0577
Rayville,MO,Ray,39.3463,-94.0651
Bombay Beach,CA,Imperial,33.3556,-115.7269
Bradford,IA,Franklin,42.6367,-93.2524
Vergas,MN,Otter Tail,46.6547,-95.8029
Cabery,IL,Ford,40.9958,-88.2037
River Bottom,OK,Muskogee,35.6357,-95.2378
Stockton,GA,Lanier,30.9428,-83.0029
Fox,AR,Stone,35.7844,-92.2996
Moorhead,IA,Monona,41.9233,-95.8514
Rentz,GA,Laurens,32.3835,-82.9917
Tiro,OH,Crawford,40.9062,-82.769
Saint Mary,MT,Glacier,48.7428,-113.4275
New Pine Creek,OR,Lake,42.0014,-120.3043
Union,NE,Cass,40.8144,-95.9215
Wilton,MN,Beltrami,47.5071,-94.9985
Bluebell,UT,Duchesne,40.3576,-110.2232
Morse,TX,Hansford,36.066,-101.4769
Vinegar Bend,AL,Washington,31.2594,-88.3712
Caledonia,IL,Boone,42.3686,-88.8939
Converse,SC,Spartanburg,34.994,-81.8421
McCarr,KY,Pike,37.6178,-82.1706
Beardsley,MN,Big Stone,45.5577,-96.7139
Parnell,IA,Iowa,41.5837,-92.0046
Anderson,AL,Lauderdale,34.9147,-87.2716
Hebo,OR,Tillamook,45.226,-123.8586
Lehigh,OK,Coal,34.4707,-96.2208
Harrison,NE,Sioux,42.6879,-103.8826
La Tour,MO,Johnson,38.6348,-94.1017
Fayetteville,OH,Brown,39.1854,-83.9319
Bear Dance,MT,Lake,47.902,-114.0273
Short,OK,Sequoyah,35.5664,-94.4936
Glacier,WA,Whatcom,48.8908,-121.9351
Maryhill Estates,KY,Jefferson,38.2663,-85.6532
McCord Bend,MO,Stone,36.7875,-93.5034
St. Francis,AR,Clay,36.4556,-90.1428
Langston,AL,Jackson,34.5374,-86.0899
Coin,IA,Page,40.6558,-95.2349
Bristol,SD,Day,45.3466,-97.7485
Murdock,NE,Cass,40.9261,-96.2809
Mapleton,KS,Bourbon,38.0155,-94.8834
Leoma,TN,Lawrence,35.1582,-87.3464
McMullin,VA,Smyth,36.8179,-81.5775
Paxico,KS,Wabaunsee,39.0689,-96.1671
St. Mary,MO,Ste. Genevieve,37.8737,-89.9497
Parkersburg,IL,Richland,38.5891,-88.0568
Campbellton,FL,Jackson,30.9505,-85.4025
El Adobe,CA,Kern,35.2451,-118.9589
Winesburg,OH,Holmes,40.6175,-81.6948
Meansville,GA,Pike,33.0508,-84.3082
Saulsbury,TN,Hardeman,35.0488,-89.0884
Kendleton,TX,Fort Bend,29.4469,-96.0012
Sweet Water,AL,Marengo,32.1046,-87.8619
Hinsdale,MT,Valley,48.4036,-107.0582
West Point,IL,Hancock,40.2556,-91.1836
Lodge Pole,MT,Blaine,48.0272,-108.5518
Avant,OK,Osage,36.4888,-96.045
Crosby,MS,Amite,31.2791,-91.063
Sand Point,OK,Bryan,33.9651,-96.5639
Hoople,ND,Walsh,48.5358,-97.6389
Nisland,SD,Butte,44.6731,-103.5538
Farley,MO,Platte,39.2883,-94.8285
Pitkas Point,AK,Kusilvak,62.0374,-163.2681
La Ward,TX,Jackson,28.8465,-96.4649
Greenview,WV,Boone,37.9964,-81.8202
Boardman,NC,Columbus,34.4365,-78.9468
Cullomburg,AL,Choctaw,31.7131,-88.2917
Eureka,TX,Navarro,32.012,-96.2856
Box Springs,GA,Talbot,32.5495,-84.6568
Bulpitt,IL,Christian,39.5919,-89.4258
Palmer,IL,Christian,39.4587,-89.4079
Dupont,IN,Jefferson,38.8915,-85.5167
Leland,IA,Winnebago,43.3319,-93.6351
Wildwood,KY,Jefferson,38.249,-85.5747
Blakesburg,IA,Wapello,40.962,-92.6347
Monterey,LA,Concordia,31.4436,-91.7191
Goree,TX,Knox,33.468,-99.5236
Julian,PA,Centre,40.8616,-77.9426
Humphrey,AR,Arkansas,34.4225,-91.7025
Henry,SD,Codington,44.8809,-97.4616
Ivesdale,IL,Champaign,39.9458,-88.4558
New Holland,IL,Logan,40.1835,-89.5825
Morristown,AZ,Maricopa,33.8549,-112.6135
Virginville,PA,Berks,40.5191,-75.8638
Rogersville,PA,Greene,39.8807,-80.2695
Vickery,OH,Sandusky,41.3769,-82.9415
Brimfield,IN,Noble,41.4542,-85.398
Beclabito,NM,San Juan,36.8335,-109.004
Waterloo,OR,Linn,44.4947,-122.8242
Montrose,AR,Ashley,33.2989,-91.4965
Campton,KY,Wolfe,37.7353,-83.5473
Echo,MN,Yellow Medicine,44.6177,-95.4139
Kemp,OK,Bryan,33.7696,-96.3542
Chester,SD,Lake,43.8996,-96.9277
Posen,MI,Presque Isle,45.2622,-83.6989
Newburg,WV,Preston,39.3889,-79.8536
Ogema,MN,Becker,47.1016,-95.9225
Grand Lake Towne,OK,Mayes,36.5048,-95.0252
Rutledge,AL,Crenshaw,31.7241,-86.302
Optima,OK,Texas,36.7613,-101.3491
Mount Gretna Heights,PA,Lebanon,40.2487,-76.4664
Twin Bridges,MT,Madison,45.5429,-112.3341
Donnelly,MN,Stevens,45.6895,-96.0143
Twin Forks,NM,Otero,32.9463,-105.6374
Keener,NC,Sampson,35.1131,-78.3094
Winchester Bay,OR,Douglas,43.6729,-124.1828
Metaline Falls,WA,Pend Oreille,48.8615,-117.3718
Wakpala,SD,Corson,45.6594,-100.5355
Floridatown,FL,Santa Rosa,30.5828,-87.1613
Douglas,NE,Otoe,40.5932,-96.3882
Dannebrog,NE,Howard,41.1185,-98.5456
Fordyce,NE,Cedar,42.6983,-97.3628
Carolina,WV,Marion,39.4795,-80.2728
Woody Creek,CO,Pitkin,39.2708,-106.8883
Arcola,IN,Allen,41.1037,-85.2941
Oceola,OH,Crawford,40.8441,-83.0947
Zephyr,TX,Brown,31.6791,-98.7911
Bath,NC,Beaufort,35.4702,-76.8119
Tallulah Falls,GA,Habersham,34.7263,-83.3826
Harpers Ferry,IA,Allamakee,43.2006,-91.1522
Cornish,UT,Cache,41.9717,-111.9565
Retsof,NY,Livingston,42.8325,-77.8756
Haralson,GA,Coweta,33.2285,-84.569
Sherwood,ND,Renville,48.9619,-101.6328
Ten Sleep,WY,Washakie,44.035,-107.4482
Northport,WA,Stevens,48.9158,-117.7797
Hamilton,MS,Monroe,33.746,-88.4095
Hollansburg,OH,Darke,39.9985,-84.793
Mine La Motte,MO,Madison,37.6145,-90.2943
Lansing,NC,Ashe,36.4994,-81.5106
Pymatuning North,PA,Crawford,41.666,-80.4648
Rockport,KY,Ohio,37.3359,-86.991
Loganville,WI,Sauk,43.4389,-90.0371
Wheeler,WA,Grant,47.1349,-119.176
Windsor,FL,Indian River,27.7869,-80.4141
Ebro,FL,Washington,30.4369,-85.8791
Eden,WY,Sweetwater,42.0601,-109.4392
Lindcove,CA,Tulare,36.358,-119.0646
Weems,VA,Lancaster,37.6554,-76.4497
Buckingham,IL,Kankakee,41.0467,-88.1749
Crandall,IN,Harrison,38.2883,-86.0659
Lockwood,CA,Monterey,35.9412,-121.0802
Blain,PA,Perry,40.3365,-77.5124
Alcalde,NM,Rio Arriba,36.0854,-106.0575
Summitville,OH,Columbiana,40.6759,-80.8876
Fishing Creek,MD,Dorchester,38.3358,-76.2238
Hardtner,KS,Barber,37.0144,-98.6492
Arriba,CO,Lincoln,39.2843,-103.274
Verdon,NE,Richardson,40.149,-95.7111
Brucetown,VA,Frederick,39.252,-78.0605
New Munster,WI,Kenosha,42.5758,-88.2311
Bethany,PA,Wayne,41.6143,-75.2872
Bolckow,MO,Andrew,40.1151,-94.8212
Bellewood,KY,Jefferson,38.2608,-85.6594
Wallace,WV,Harrison,39.4072,-80.4911
Harmon,ND,Morton,46.9443,-100.9526
Jakin,GA,Early,31.0901,-84.9822
Winthrop,NY,St. Lawrence,44.8006,-74.8016
Browns,IL,Edwards,38.3775,-87.9831
Jansen,CO,Las Animas,37.1581,-104.5501
Timber Cove,CA,Sonoma,38.541,-123.2589
Steamboat Rock,IA,Hardin,42.4081,-93.0662
Mormon Lake,AZ,Coconino,34.9112,-111.4527
Omaha,IL,Gallatin,37.8901,-88.3053
Kangley,IL,LaSalle,41.148,-88.8722
Westboro,WI,Taylor,45.3608,-90.2934
Hutton,MD,Garrett,39.4145,-79.4801
York,MT,Lewis and Clark,46.7181,-111.7528
River Point,OR,Clatsop,46.1434,-123.8041
Ochoco West,OR,Crook,44.4033,-120.9207
Summit,UT,Iron,37.8013,-112.935
Industry,CA,Los Angeles,34.0175,-117.9267
Coral,PA,Indiana,40.502,-79.1746
Glen Allan,MS,Washington,33.0267,-91.0226
Modale,IA,Harrison,41.6182,-96.0121
Germantown,KY,Bracken,38.6559,-83.9643
Batavia,WI,Sheboygan,43.5934,-88.048
Liberty,PA,Tioga,41.5585,-77.1054
Colp,IL,Williamson,37.8074,-89.0786
Goldsmith,TX,Ector,31.9832,-102.6163
Bond,MS,Stone,30.897,-89.1637
Koliganek,AK,Dillingham,59.6971,-157.2259
Farmington,DE,Kent,38.8699,-75.579
Wellman,TX,Terry,33.047,-102.4275
Burr Oak,IA,Winneshiek,43.458,-91.8619
Menifee,AR,Conway,35.1493,-92.5544
Wilburn,AR,Cleburne,35.5087,-91.8884
Heilwood,PA,Indiana,40.6219,-78.9152
Mohawk,MI,Keweenaw,47.3078,-88.3542
Farmington,NC,Davie,36.0128,-80.5329
Pollock,SD,Campbell,45.9005,-100.2885
Aspers,PA,Adams,39.9792,-77.2276
Penelope,TX,Hill,31.8585,-96.9281
Belfry,KY,Pike,37.6194,-82.2684
Pocahontas,TN,Hardeman,35.0547,-88.8019
Lincoln,MI,Alcona,44.6842,-83.4133
Hessen Cassel,IN,Allen,40.9778,-85.0791
Spaulding,CA,Lassen,40.6557,-120.7863
Applegate,MI,Sanilac,43.3554,-82.6371
Pittsboro,MS,Calhoun,33.94,-89.3373
Burlington,MI,Calhoun,42.1047,-85.0776
Sherrill,IA,Dubuque,42.6045,-90.7841
Rosalie,NE,Thurston,42.0574,-96.5128
Montague,TX,Montague,33.6653,-97.7209
Cherry Creek,SD,Ziebach,44.6048,-101.4996
Ogema,WI,Price,45.451,-90.2927
San Carlos I,TX,Webb,27.4906,-99.3726
Houston,AR,Perry,35.0349,-92.6945
Macks Creek,MO,Camden,37.9639,-92.9682
Glezen,IN,Pike,38.4164,-87.3011
Kerr,MT,Lake,47.6771,-114.1873
Owensburg,IN,Greene,38.9305,-86.7292
San Pedro,NM,Santa Fe,35.228,-106.1848
Fredonia,AL,Chambers,32.9861,-85.2912
Egan,SD,Moody,44.0004,-96.6485
East Germantown,IN,Wayne,39.8131,-85.1371
Elgin,PA,Erie,41.907,-79.7465
Greenville,WV,Logan,37.7227,-81.8745
Jacksonville,VT,Windham,42.7976,-72.8192
Sicangu Village,SD,Todd,43.0137,-100.5757
Cazenovia,WI,Richland,43.5237,-90.1991
Torreon,NM,Torrance,34.7242,-106.3008
Hamilton,KS,Greenwood,37.9805,-96.1638
Gail,TX,Borden,32.767,-101.4465
Hysham,MT,Treasure,46.2909,-107.2305
Rachel,WV,Marion,39.5207,-80.2997
Ames,OK,Major,36.247,-98.1861
North Washington,CO,Adams,39.8084,-104.9792
Montrose,IL,Effingham,39.166,-88.3781
Mullinville,KS,Kiowa,37.5885,-99.4754
Gratiot,OH,Licking,39.9515,-82.2168
New Gretna,NJ,Burlington,39.5909,-74.455
Dillsboro,NC,Jackson,35.3706,-83.2527
Plaza,ND,Mountrail,48.026,-101.9594
Henderson,WV,Mason,38.8305,-82.136
Carmine,TX,Fayette,30.1485,-96.6908
Maple Falls,WA,Whatcom,48.9179,-122.0943
Fillmore,MO,Andrew,40.0253,-94.9727
Harvel,IL,Montgomery,39.3577,-89.5322
Prompton,PA,Wayne,41.5891,-75.3275
McNabb,IL,Putnam,41.177,-89.2096
Pemberton,MN,Blue Earth,44.0085,-93.7837
Bakersfield,MO,Ozark,36.5238,-92.1442
Empire,OH,Jefferson,40.5117,-80.6261
Woolsey,GA,Fayette,33.3626,-84.4113
Peetz,CO,Logan,40.9617,-103.1139
Liberty Mills,IN,Wabash,41.0337,-85.7358
Baskerville,VA,Mecklenburg,36.6844,-78.2732
Johnstown,WY,Fremont,43.1118,-108.6955
Gilboa,OH,Putnam,41.0187,-83.9215
Grenada,CA,Siskiyou,41.6406,-122.526
Rose,OK,Mayes,36.2123,-95.0381
Grandfalls,TX,Ward,31.3405,-102.8544
Fredonia,IA,Louisa,41.2844,-91.3392
Pulaski,GA,Candler,32.3904,-81.9565
Deer Island,OR,Columbia,45.933,-122.8498
Payne Gap,KY,Letcher,37.151,-82.6669
Tehuacana,TX,Limestone,31.7411,-96.5436
Jerico Springs,MO,Cedar,37.6194,-94.0114
Brandonville,WV,Preston,39.6671,-79.6277
Lansford,ND,Bottineau,48.627,-101.376
Alvord,IA,Lyon,43.3417,-96.3037
Weston,TX,Collin,33.33,-96.6676
Dripping Springs,AZ,Gila,33.1049,-110.7551
Hanlontown,IA,Worth,43.2809,-93.3789
Bagley,IA,Guthrie,41.8464,-94.4303
Encinal,NM,Cibola,35.1112,-107.4651
Slaterville Springs,NY,Tompkins,42.3953,-76.3452
Oakdale,TN,Morgan,35.9895,-84.5573
Ambia,IN,Benton,40.4892,-87.5164
Watha,NC,Pender,34.651,-77.9576
Mount Hermon,NJ,Warren,40.9227,-74.9961
College Station,AR,Pulaski,34.7057,-92.2297
Seaview,HI,Hawaii,19.4067,-154.9214
Stonewall,NC,Pamlico,35.1371,-76.7406
Potter,WI,Calumet,44.1203,-88.0989
Vansant,VA,Buchanan,37.2359,-82.0961
Cornwall Bridge,CT,Northwest Hills,41.8054,-73.3852
Moscow,MD,Allegany,39.5393,-79.0082
Wheeler,WI,Dunn,45.0441,-91.9037
Stanford,MT,Judith Basin,47.1521,-110.219
Hillrose,CO,Morgan,40.3245,-103.5224
North Acomita Village,NM,Cibola,35.0673,-107.5649
Starr School,MT,Glacier,48.5976,-113.1433
Coxton,KY,Harlan,36.8581,-83.2681
Bryce Canyon City,UT,Garfield,37.6814,-112.1588
Jamestown,NM,McKinley,35.4692,-108.4396
Chester,NE,Thayer,40.0101,-97.6181
Pauline,SC,Spartanburg,34.8321,-81.8693
Smithboro,IL,Bond,38.8946,-89.3399
Saint Anthony,IN,Dubois,38.3145,-86.8267
Hazleton,IN,Gibson,38.4893,-87.5406
Copper City,MI,Houghton,47.2842,-88.3877
Manitou,OK,Tillman,34.5072,-98.9812
Arroyo Hondo,NM,Santa Fe,35.6103,-105.945
Burnt Ranch,CA,Trinity,40.8111,-123.5082
Fairport,IA,Muscatine,41.4394,-90.9171
Thendara,NY,Herkimer,43.701,-74.9971
St. Mary's,CO,Clear Creek,39.8163,-105.6479
Dedham,IA,Carroll,41.9084,-94.8233
New Canton,IL,Pike,39.6371,-91.0983
Kit Carson,CO,Cheyenne,38.7628,-102.7954
Vernon,UT,Tooele,40.0956,-112.4458
Cassel,CA,Shasta,40.9213,-121.5514
Cushing,IA,Woodbury,42.4651,-95.6757
Richview,IL,Washington,38.3758,-89.1803
Bennett,NC,Chatham,35.5664,-79.54
Utopia,TX,Uvalde,29.6188,-99.5153
Junction City,MO,Madison,37.5733,-90.2907
Klondike,MD,Allegany,39.6102,-78.9633
Paton,IA,Greene,42.1644,-94.255
Kane,IL,Greene,39.1905,-90.3512
North Bay,WI,Racine,42.7644,-87.7812
Nada,TX,Colorado,29.4146,-96.3781
Ronks,PA,Lancaster,40.0267,-76.171
Lydia,SC,Darlington,34.2866,-80.1185
Big Clifty,KY,Grayson,37.5442,-86.1514
Kingsbury,IN,LaPorte,41.5302,-86.6972
Boston,IN,Wayne,39.7412,-84.8517
Torboy,WA,Ferry,48.6771,-118.6689
New Minden,IL,Washington,38.438,-89.3705
Fordville,ND,Walsh,48.2166,-97.7954
Skidmore,MO,Nodaway,40.288,-95.0796
Sierraville,CA,Sierra,39.575,-120.3637
Top-of-the-World,AZ,Pinal,33.3477,-110.9997
Grace,MS,Issaquena,32.9915,-90.9569
Hager City,WI,Pierce,44.6012,-92.5337
Wellington,IL,Iroquois,40.5411,-87.6799
Collinston,LA,Morehouse,32.6893,-91.8718
Greenwald,MN,Stearns,45.6014,-94.8594
Loachapoka,AL,Lee,32.6049,-85.5948
Mendes,GA,Tattnall,31.9953,-81.9709
Gillham,AR,Sevier,34.1686,-94.3145
Dixon,IA,Scott,41.7421,-90.7825
Modest Town,VA,Accomack,37.8169,-75.5611
Lane,KS,Franklin,38.4398,-95.0819
Morgan's Point,TX,Harris,29.6765,-95.0027
Halifax,NC,Halifax,36.3255,-77.5901
Newburg,PA,Blair,40.5214,-78.4217
Kensington,MN,Douglas,45.778,-95.6971
Star City,IN,Pulaski,40.9746,-86.5613
Meno,OK,Major,36.3882,-98.1779
Corwith,IA,Hancock,42.9889,-93.9582
Diamond Beach,NJ,Cape May,38.9595,-74.8531
De Tour Village,MI,Chippewa,45.9891,-83.9146
Butterfield,TX,El Paso,31.8426,-106.0822
Dodge,WI,Trempealeau,44.1344,-91.5493
Drasco,AR,Cleburne,35.6338,-91.9418
Bethlehem,MS,Marshall,34.5774,-89.3289
St. James,MI,Charlevoix,45.7473,-85.5173
Shubert,NE,Richardson,40.2359,-95.6837
Marshallville,NJ,Cape May,39.2929,-74.7751
McGrath,AK,Yukon-Koyukuk,62.9424,-155.563
South Shore,SD,Codington,45.1016,-96.93
White City,IL,Macoupin,39.0716,-89.7637
Bowles,CA,Fresno,36.6089,-119.7526
Scott,OH,Van Wert,40.989,-84.5837
Cincinnati,IA,Appanoose,40.6309,-92.9222
Michigamme,MI,Marquette,46.5335,-88.0627
Lower Santan Village,AZ,Pinal,33.1427,-111.7853
Algiers,VT,Windham,42.8182,-72.5771
Hobble Creek,UT,Utah,40.2084,-111.4859
Perla,AR,Hot Spring,34.3648,-92.7762
Dundee,IA,Delaware,42.5793,-91.5464
Patch Grove,WI,Grant,42.9403,-90.9723
Stanley,ID,Custer,44.2154,-114.9364
Elberta,MI,Benzie,44.6209,-86.231
Lutsen,MN,Cook,47.6715,-90.6885
Schlater,MS,Leflore,33.6397,-90.3494
Bedford,WY,Lincoln,42.8947,-110.9286
Elida,NM,Roosevelt,33.9469,-103.6531
Broadview,NM,Cibola,35.2257,-107.8761
Burgoon,OH,Sandusky,41.2674,-83.2508
Edwardsville,AL,Cleburne,33.8409,-85.4523
Black Oak,AR,Craighead,35.8365,-90.3676
Garner,AR,White,35.1421,-91.7805
Bryant,IL,Fulton,40.4655,-90.0948
Indian Beach,NC,Carteret,34.6882,-76.8879
Bellmont,IL,Wabash,38.383,-87.9106
Greasy,OK,Adair,35.6698,-94.7003
Pajarito Mesa,NM,Bernalillo,34.9855,-106.7817
Crescent Bar,WA,Grant,47.211,-119.9959
Port Colden,NJ,Warren,40.7661,-74.9548
Bluewater,NM,McKinley,35.3243,-108.206
Golden Valley,ND,Mercer,47.2901,-102.0652
Henderson,IA,Mills,41.1399,-95.4302
Macedonia,IA,Pottawattamie,41.1922,-95.4266
New Providence,IA,Hardin,42.2813,-93.1716
New Castle,VA,Craig,37.5013,-80.1119
Cooper Landing,AK,Kenai Peninsula,60.4945,-149.841
Wellston,MI,Manistee,44.2179,-85.962
Martinsburg,OH,Knox,40.2696,-82.3543
Glenfield,PA,Allegheny,40.5207,-80.1333
Camptonville,CA,Yuba,39.4521,-121.0487
Wilson,WI,St. Croix,44.9586,-92.1705
May,TX,Brown,31.9798,-98.9247
Hurdland,MO,Knox,40.149,-92.3035
Flasher,ND,Morton,46.4521,-101.2324
Kitzmiller,MD,Garrett,39.3894,-79.1833
Homewood Canyon,CA,Inyo,35.89,-117.3863
Magnolia,IL,Putnam,41.1141,-89.1958
Spring Lake,IN,Hancock,39.7767,-85.8536
Granada,MN,Martin,43.693,-94.3496
Peacham,VT,Caledonia,44.3296,-72.1725
Harrisburg,OH,Stark,40.8873,-81.23
Hoffman Lake,IN,Kosciusko,41.2725,-85.9886
Ardentown,DE,New Castle,39.8083,-75.4809
Modoc,IN,Randolph,40.0455,-85.1262
